,ID,NAME,BATS,HEIGHT,WEIGHT,YEAR,AGE,TM,LG,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,POS,AWARDS,SALARY
20,ibanera01,Raúl Ibañez,Left,6-2,225lb,2007,35,SEA,AL,149,636,573,80,167,35,5,21,105,0,0,53,97,0.29100000000000004,0.35100000000000003,0.48,0.831,121,275,14,3,0,7,4,*7D,,"$5,500,000"
21,ibanera01,Raúl Ibañez,Left,6-2,225lb,2008,36,SEA,AL,162,707,635,85,186,43,3,23,110,2,4,64,110,0.293,0.358,0.479,0.8370000000000001,124,304,13,3,0,5,11,*7/D,MVP-20,"$5,500,000"
22,ibanera01,Raúl Ibañez,Left,6-2,225lb,2009,37,PHI,NL,134,565,500,93,136,32,3,34,93,4,0,56,119,0.272,0.34700000000000003,0.552,0.899,132,276,16,4,0,5,8,*7/D,AS,"$7,166,666"
23,ibanera01,Raúl Ibañez,Left,6-2,225lb,2010,38,PHI,NL,155,636,561,75,154,37,5,16,83,4,3,68,108,0.275,0.349,0.444,0.7929999999999999,111,249,15,0,0,7,11,*7/3D,,"$12,166,666"
24,ibanera01,Raúl Ibañez,Left,6-2,225lb,2011,39,PHI,NL,144,575,535,65,131,31,1,20,84,2,0,33,106,0.245,0.289,0.419,0.7070000000000001,91,224,13,2,0,5,3,*7/D,,"$12,166,666"
25,ibanera01,Raúl Ibañez,Left,6-2,225lb,2012,40,NYY,AL,130,425,384,50,92,19,3,19,62,3,0,35,67,0.24,0.308,0.45299999999999996,0.7609999999999999,103,174,14,4,0,2,5,7D9,MVP-24,"$1,100,000"
26,ibanera01,Raúl Ibañez,Left,6-2,225lb,2013,41,SEA,AL,124,496,454,54,110,20,2,29,65,0,0,42,128,0.242,0.306,0.48700000000000004,0.7929999999999999,123,221,8,0,0,0,1,7D/9,,"$2,750,000"
27,ibanera01,Raúl Ibañez,Left,6-2,225lb,2014,42,TOT,AL,90,280,246,23,41,8,3,5,26,3,2,33,59,0.16699999999999998,0.264,0.285,0.5489999999999999,58,70,2,0,0,1,0,D7/39,,"$2,750,000"
28,ibanera01,Raúl Ibañez,Left,6-2,225lb,2014,42,LAA,AL,57,190,166,16,26,5,2,3,21,3,2,23,43,0.157,0.258,0.265,0.523,52,44,1,0,0,1,0,D7/3,,"$2,750,000"
29,ibanera01,Raúl Ibañez,Left,6-2,225lb,2014,42,KCR,AL,33,90,80,7,15,3,1,2,5,0,0,10,16,0.188,0.278,0.325,0.603,68,26,1,0,0,0,0,D/793,,"$2,750,000"
30,iglesjo01,José Iglesias,Right,5-11,185lb,2011,21,BOS,AL,10,6,6,3,2,0,0,0,0,0,0,0,2,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,81,2,0,0,0,0,0,/6,,"$2,060,000"
31,iglesjo01,José Iglesias,Right,5-11,185lb,2012,22,BOS,AL,25,77,68,5,8,2,0,1,2,1,0,4,16,0.11800000000000001,0.2,0.191,0.391,7,13,2,3,2,0,0,6/D,,"$2,060,000"
32,iglesjo01,José Iglesias,Right,5-11,185lb,2013,23,TOT,AL,109,382,350,39,106,16,2,3,29,5,2,15,60,0.303,0.349,0.386,0.735,101,135,7,11,4,2,0,65/4D,RoY-2,"$2,060,000"
33,iglesjo01,José Iglesias,Right,5-11,185lb,2013,23,BOS,AL,63,234,215,27,71,10,2,1,19,3,1,11,30,0.33,0.376,0.409,0.785,115,88,4,6,0,2,0,56/4D,,"$2,060,000"
34,iglesjo01,José Iglesias,Right,5-11,185lb,2013,23,DET,AL,46,148,135,12,35,6,0,2,10,2,1,4,30,0.259,0.306,0.348,0.654,78,47,3,5,4,0,0,6/5D,,"$2,060,000"
35,iglesjo01,José Iglesias,Right,5-11,185lb,2015,25,DET,AL,120,454,416,44,125,17,3,2,23,11,8,25,44,0.3,0.34700000000000003,0.37,0.7170000000000001,99,154,10,6,4,3,2,*6,AS,"$1,443,750"
36,iglesjo01,José Iglesias,Right,5-11,185lb,2016,26,DET,AL,137,513,467,57,119,26,0,4,32,7,4,28,50,0.255,0.306,0.336,0.643,74,157,12,8,7,3,1,*6,,"$2,100,000"
37,iglesjo01,José Iglesias,Right,5-11,185lb,2017,27,DET,AL,130,489,463,56,118,33,1,6,54,7,4,21,65,0.255,0.28800000000000003,0.369,0.657,73,171,6,1,3,1,0,*6,,"$4,100,000"
38,iguchta01,Tadahito Iguchi,Right,5-10,185lb,2005,30,CHW,AL,135,582,511,74,142,25,6,15,71,15,5,47,114,0.278,0.342,0.43799999999999994,0.78,104,224,16,6,11,6,0,*4,RoY-4,"$2,300,000"
39,iguchta01,Tadahito Iguchi,Right,5-10,185lb,2006,31,CHW,AL,138,627,555,97,156,24,0,18,67,11,5,59,110,0.281,0.35200000000000004,0.42200000000000004,0.774,97,234,7,3,8,2,0,*4/D,,"$2,400,000"
40,iguchta01,Tadahito Iguchi,Right,5-10,185lb,2007,32,TOT,MLB,135,533,465,67,124,27,4,9,43,14,2,57,88,0.267,0.34700000000000003,0.4,0.747,92,186,6,3,2,6,1,*4,,"$3,250,000"
41,iguchta01,Tadahito Iguchi,Right,5-10,185lb,2007,32,CHW,AL,90,377,327,45,82,17,4,6,31,8,1,44,65,0.251,0.34,0.382,0.723,88,125,5,2,1,3,1,4,,"$3,250,000"
42,iguchta01,Tadahito Iguchi,Right,5-10,185lb,2007,32,PHI,NL,45,156,138,22,42,10,0,3,12,6,1,13,23,0.304,0.361,0.442,0.8029999999999999,104,61,1,1,1,3,0,4,,"$3,250,000"
43,iguchta01,Tadahito Iguchi,Right,5-10,185lb,2008,33,TOT,NL,85,337,310,29,72,15,1,2,24,8,1,26,75,0.23199999999999998,0.292,0.306,0.598,67,95,11,0,1,0,0,4,,"$3,850,000"
44,iguchta01,Tadahito Iguchi,Right,5-10,185lb,2008,33,SDP,NL,81,330,303,29,70,14,1,2,24,8,1,26,75,0.231,0.292,0.304,0.595,67,92,11,0,1,0,0,4,,"$3,850,000"
45,iguchta01,Tadahito Iguchi,Right,5-10,185lb,2008,33,PHI,NL,4,7,7,0,2,1,0,0,0,0,0,0,0,0.28600000000000003,0.28600000000000003,0.429,0.7140000000000001,83,3,0,0,0,0,0,/4,,"$3,850,000"
46,incavpe01,Pete Incaviglia,Right,6-1,225lb,1986,22,TEX,AL,153,606,540,82,135,21,2,30,88,3,2,55,185,0.25,0.32,0.46299999999999997,0.7829999999999999,109,250,9,4,0,7,2,*9D/7,,"$210,000"
47,incavpe01,Pete Incaviglia,Right,6-1,225lb,1987,23,TEX,AL,139,563,509,85,138,26,4,27,80,9,3,48,168,0.271,0.332,0.49700000000000005,0.8290000000000001,116,253,8,1,0,5,1,*7/D,,"$197,000"
48,incavpe01,Pete Incaviglia,Right,6-1,225lb,1988,24,TEX,AL,116,467,418,59,104,19,3,22,54,6,4,39,153,0.249,0.321,0.467,0.7879999999999999,117,195,6,7,0,3,3,7D,,"$275,000"
49,incavpe01,Pete Incaviglia,Right,6-1,225lb,1989,25,TEX,AL,133,495,453,48,107,27,4,21,81,5,7,32,136,0.23600000000000002,0.293,0.45299999999999996,0.745,106,205,12,6,0,4,0,*78/D,,"$475,000"
50,incavpe01,Pete Incaviglia,Right,6-1,225lb,1990,26,TEX,AL,153,587,529,59,123,27,0,24,85,3,4,45,146,0.233,0.302,0.42,0.721,100,222,18,9,0,4,5,*78/D9,,"$800,000"
51,incavpe01,Pete Incaviglia,Right,6-1,225lb,1992,28,HOU,NL,113,379,349,31,93,22,1,11,44,2,2,25,99,0.266,0.319,0.43,0.7490000000000001,116,150,6,3,0,2,2,79,,"$800,000"
52,incavpe01,Pete Incaviglia,Right,6-1,225lb,1993,29,PHI,NL,116,402,368,60,101,16,3,24,89,1,1,21,82,0.27399999999999997,0.318,0.53,0.848,125,195,9,6,0,7,1,7/9,,"$1,050,000"
53,incavpe01,Pete Incaviglia,Right,6-1,225lb,1994,30,PHI,NL,80,263,244,28,56,10,1,13,32,1,0,16,71,0.23,0.278,0.439,0.716,82,107,3,1,0,2,3,7,,"$1,050,000"
54,incavpe01,Pete Incaviglia,Right,6-1,225lb,1996,32,TOT,MLB,111,337,302,37,73,9,2,18,50,2,0,30,89,0.242,0.318,0.46399999999999997,0.7809999999999999,103,140,6,4,0,1,2,7/D9,,"$550,000"
55,incavpe01,Pete Incaviglia,Right,6-1,225lb,1996,32,PHI,NL,99,302,269,33,63,7,2,16,42,2,0,30,82,0.23399999999999999,0.318,0.45399999999999996,0.7709999999999999,102,122,6,3,0,0,2,7/9,,"$550,000"
56,incavpe01,Pete Incaviglia,Right,6-1,225lb,1996,32,BAL,AL,12,35,33,4,10,2,0,2,8,0,0,0,7,0.303,0.314,0.545,0.86,112,18,0,1,0,1,0,/7D,,"$550,000"
57,incavpe01,Pete Incaviglia,Right,6-1,225lb,1997,33,TOT,AL,53,169,154,19,38,4,0,5,12,0,0,11,46,0.247,0.308,0.37,0.6779999999999999,79,57,1,3,0,1,2,D9/7,,"$650,000"
58,incavpe01,Pete Incaviglia,Right,6-1,225lb,1997,33,BAL,AL,48,153,138,18,34,4,0,5,12,0,0,11,43,0.24600000000000002,0.314,0.384,0.698,84,53,1,3,0,1,2,D9/7,,"$650,000"
59,incavpe01,Pete Incaviglia,Right,6-1,225lb,1997,33,NYY,AL,5,16,16,1,4,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,32,4,0,0,0,0,0,/D,,"$650,000"
60,incavpe01,Pete Incaviglia,Right,6-1,225lb,1998,34,TOT,MLB,20,32,30,0,3,1,0,0,2,0,0,2,10,0.1,0.156,0.133,0.29,-23,4,1,0,0,0,0,/D7,,"$170,000"
61,incavpe01,Pete Incaviglia,Right,6-1,225lb,1998,34,DET,AL,7,15,14,0,1,0,0,0,0,0,0,1,6,0.071,0.133,0.071,0.205,-44,1,0,0,0,0,0,/D7,,"$170,000"
62,incavpe01,Pete Incaviglia,Right,6-1,225lb,1998,34,HOU,NL,13,17,16,0,2,1,0,0,2,0,0,1,4,0.125,0.17600000000000002,0.188,0.364,-3,3,1,0,0,0,0,/7,,"$170,000"
63,inciaen01,Ender Inciarte,Left,5-11,190lb,2015,24,ARI,NL,132,561,524,73,159,27,5,6,45,21,10,26,58,0.303,0.33799999999999997,0.408,0.747,100,214,8,4,2,5,0,*978,,"$513,000"
64,inciaen01,Ender Inciarte,Left,5-11,190lb,2016,25,ATL,NL,131,578,522,85,152,24,7,3,29,16,7,45,68,0.29100000000000004,0.35100000000000003,0.381,0.732,98,199,8,4,5,2,5,*87,GG,"$523,000"
65,inciaen01,Ender Inciarte,Left,5-11,190lb,2017,26,ATL,NL,157,718,662,93,201,27,5,11,57,22,9,49,94,0.304,0.35,0.409,0.759,100,271,8,0,3,4,3,*8,"AS,GG","$2,700,000"
66,infanal01,Alexis Infante,Right,5-10,175lb,1990,28,ATL,NL,20,32,28,3,1,1,0,0,0,0,0,0,7,0.036000000000000004,0.069,0.071,0.14,-62,2,2,1,3,0,0,4/56,,"$114,000"
67,infanom01,Omar Infante,Right,5-11,195lb,2003,21,DET,AL,69,244,221,24,49,6,1,0,8,6,3,18,37,0.222,0.278,0.258,0.536,48,57,1,0,3,2,0,6/54,,"$300,000"
68,infanom01,Omar Infante,Right,5-11,195lb,2004,22,DET,AL,142,556,503,69,133,27,9,16,55,13,7,40,112,0.264,0.317,0.449,0.7659999999999999,102,226,4,1,7,5,3,465/8,,"$305,000"
69,infanom01,Omar Infante,Right,5-11,195lb,2005,23,DET,AL,121,434,406,36,90,28,2,9,43,8,0,16,73,0.222,0.254,0.36700000000000005,0.621,65,149,5,2,8,2,0,46,,"$355,000"
70,infanom01,Omar Infante,Right,5-11,195lb,2006,24,DET,AL,78,245,224,35,62,11,4,4,25,3,2,14,45,0.27699999999999997,0.325,0.415,0.74,90,93,5,3,2,2,0,4D6/58,,"$385,000"
71,infanom01,Omar Infante,Right,5-11,195lb,2007,25,DET,AL,66,178,166,24,45,6,1,2,17,4,1,9,29,0.271,0.307,0.355,0.662,73,59,4,0,2,1,0,468/59D7,,"$1,300,000"
72,infanom01,Omar Infante,Right,5-11,195lb,2008,26,ATL,NL,96,348,317,45,93,24,3,3,40,0,1,22,44,0.293,0.33799999999999997,0.41600000000000004,0.755,99,132,4,2,2,5,2,7564/8,,"$1,400,000"
73,infanom01,Omar Infante,Right,5-11,195lb,2009,27,ATL,NL,70,229,203,24,62,9,1,2,27,2,0,19,28,0.305,0.361,0.389,0.75,100,79,5,1,2,4,0,456/879,,"$1,850,000"
74,infanom01,Omar Infante,Right,5-11,195lb,2010,28,ATL,NL,134,506,471,65,151,15,3,8,47,7,6,29,62,0.321,0.359,0.41600000000000004,0.775,111,196,14,0,4,2,1,4567/9,AS,"$2,225,000"
75,infanom01,Omar Infante,Right,5-11,195lb,2011,29,FLA,NL,148,640,579,55,160,24,8,7,49,4,2,34,67,0.276,0.315,0.382,0.696,90,221,12,2,17,8,1,*4,,"$2,500,000"
76,infanom01,Omar Infante,Right,5-11,195lb,2012,30,TOT,MLB,149,588,554,69,152,30,7,12,53,17,3,21,65,0.27399999999999997,0.3,0.419,0.7190000000000001,91,232,9,1,8,4,0,*4/5,,"$4,000,000"
77,infanom01,Omar Infante,Right,5-11,195lb,2012,30,MIA,NL,85,347,328,42,94,23,2,8,33,10,1,12,42,0.287,0.312,0.442,0.754,101,145,7,1,4,2,0,4,,"$4,000,000"
78,infanom01,Omar Infante,Right,5-11,195lb,2012,30,DET,AL,64,241,226,27,58,7,5,4,20,7,2,9,23,0.257,0.28300000000000003,0.385,0.6679999999999999,78,87,2,0,4,2,0,4/5,,"$4,000,000"
79,infanom01,Omar Infante,Right,5-11,195lb,2013,31,DET,AL,118,476,453,54,144,24,3,10,51,5,2,20,44,0.318,0.345,0.45,0.795,115,204,11,0,0,3,1,*4,,"$4,000,000"
80,infanom01,Omar Infante,Right,5-11,195lb,2014,32,KCR,AL,135,575,528,50,133,21,3,6,66,9,3,33,68,0.252,0.295,0.337,0.632,76,178,7,2,5,7,3,*4,,"$5,000,000"
81,infanom01,Omar Infante,Right,5-11,195lb,2015,33,KCR,AL,124,455,440,39,97,23,7,2,44,2,2,9,69,0.22,0.23399999999999999,0.318,0.552,48,140,8,0,2,4,0,*4,,"$7,500,000"
82,ingebr01,Brandon Inge,Right,5-11,190lb,2001,24,DET,AL,79,202,189,13,34,11,0,0,15,1,4,9,41,0.18,0.215,0.23800000000000002,0.45299999999999996,24,45,2,0,2,2,0,2,,"$200,000"
83,ingebr01,Brandon Inge,Right,5-11,190lb,2003,26,DET,AL,104,366,330,32,67,15,3,8,30,4,4,24,79,0.203,0.265,0.33899999999999997,0.605,63,112,8,5,4,3,0,2,,"$315,000"
84,ingebr01,Brandon Inge,Right,5-11,190lb,2004,27,DET,AL,131,458,408,43,117,15,7,13,64,5,4,32,72,0.287,0.34,0.45299999999999996,0.7929999999999999,110,185,4,4,8,6,0,528/79,,"$340,000"
85,ingebr01,Brandon Inge,Right,5-11,190lb,2005,28,DET,AL,160,694,616,75,161,31,9,16,72,7,6,63,140,0.261,0.33,0.419,0.7490000000000001,101,258,14,3,6,6,1,*5/87,,"$1,350,000"
86,ingebr01,Brandon Inge,Right,5-11,190lb,2006,29,DET,AL,159,601,542,83,137,29,2,27,83,7,4,43,128,0.253,0.313,0.46299999999999997,0.7759999999999999,98,251,12,7,4,5,2,*5,,"$3,000,000"
87,ingebr01,Brandon Inge,Right,5-11,190lb,2007,30,DET,AL,151,577,508,64,120,25,2,14,71,9,2,47,150,0.23600000000000002,0.312,0.376,0.688,79,191,8,11,7,4,5,*5,,"$4,900,000"
88,ingebr01,Brandon Inge,Right,5-11,190lb,2008,31,DET,AL,113,407,347,41,71,16,4,11,51,4,3,43,94,0.205,0.303,0.369,0.672,76,128,4,8,5,4,2,258/7,,"$6,200,000"
89,ingebr01,Brandon Inge,Right,5-11,190lb,2009,32,DET,AL,161,637,562,71,129,16,1,27,84,2,5,54,170,0.23,0.314,0.406,0.72,87,228,12,17,1,3,1,*5,AS,"$6,300,000"
90,ingebr01,Brandon Inge,Right,5-11,190lb,2010,33,DET,AL,144,580,514,47,127,28,5,13,70,4,3,54,134,0.247,0.321,0.397,0.718,93,204,12,5,0,7,4,*5,,"$6,600,000"
91,ingebr01,Brandon Inge,Right,5-11,190lb,2011,34,DET,AL,102,303,269,29,53,10,2,3,23,1,1,24,74,0.19699999999999998,0.265,0.28300000000000003,0.5479999999999999,50,76,9,2,5,3,0,5/D,,"$5,500,000"
92,ingebr01,Brandon Inge,Right,5-11,190lb,2012,35,TOT,AL,83,331,303,33,66,14,0,12,54,0,1,24,91,0.218,0.275,0.38299999999999995,0.6579999999999999,82,116,8,1,0,3,1,5/4D,,"$5,500,000"
93,ingebr01,Brandon Inge,Right,5-11,190lb,2012,35,DET,AL,9,20,20,2,2,1,0,1,2,0,0,0,6,0.1,0.1,0.3,0.4,2,6,0,0,0,0,0,/45D,,"$5,500,000"
94,ingebr01,Brandon Inge,Right,5-11,190lb,2012,35,OAK,AL,74,311,283,31,64,13,0,11,52,0,1,24,85,0.226,0.28600000000000003,0.389,0.675,88,110,8,1,0,3,1,5,,"$5,500,000"
95,ingebr01,Brandon Inge,Right,5-11,190lb,2013,36,PIT,NL,50,110,105,5,19,3,0,1,7,0,0,2,32,0.18100000000000002,0.204,0.23800000000000002,0.442,25,25,2,1,2,0,0,45/936,,"$1,250,000"
96,inglejo01,Joe Inglett,Left,5-9,175lb,2009,31,TOR,AL,36,99,89,11,25,4,1,0,6,3,1,8,21,0.281,0.34700000000000003,0.348,0.695,84,31,0,1,1,0,0,79/48D,,"$411,300"
97,inglejo01,Joe Inglett,Left,5-9,175lb,2010,32,MIL,NL,102,160,142,15,36,8,5,1,8,1,0,15,34,0.254,0.331,0.401,0.733,97,57,1,2,0,1,0,97/41,,"$416,000"
98,ingraga01,Garey Ingram,Right,5-11,180lb,1997,26,LAD,NL,12,10,9,2,4,0,0,0,1,1,0,1,3,0.444,0.5,0.444,0.9440000000000001,158,4,0,0,0,0,0,/78,,"$176,000"
99,iorgda01,Dane Iorg,Left,6-0,180lb,1985,35,KCR,AL,64,138,130,7,29,9,1,1,21,0,1,8,16,0.223,0.268,0.331,0.599,64,43,6,0,0,0,2,97/3D5,,"$241,667"
100,iorgda01,Dane Iorg,Left,6-0,180lb,1986,36,SDP,NL,90,109,106,10,24,2,1,2,11,0,0,2,21,0.226,0.239,0.321,0.5589999999999999,55,34,2,0,0,1,0,3/571,,"$210,000"
101,iorgga01,Garth Iorg,Right,5-11,170lb,1985,30,TOR,AL,131,312,288,33,90,22,1,7,37,3,6,21,26,0.313,0.358,0.469,0.8270000000000001,121,135,6,0,2,1,3,54,,"$256,667"
102,iorgga01,Garth Iorg,Right,5-11,170lb,1986,31,TOR,AL,137,351,327,30,85,19,1,3,44,3,0,20,47,0.26,0.303,0.35200000000000004,0.655,76,115,7,1,1,2,0,54/6,,"$306,667"
103,iorgga01,Garth Iorg,Right,5-11,170lb,1987,32,TOR,AL,122,342,310,35,65,11,0,4,30,2,2,21,52,0.21,0.262,0.284,0.546,44,88,8,2,6,3,0,45/D,,"$380,000"
104,iribahe01,Hernan Iribarren,Left,6-1,202lb,2009,25,MIL,NL,12,14,13,1,3,2,0,0,1,0,0,1,5,0.231,0.28600000000000003,0.385,0.67,77,5,0,0,0,0,0,/457,,"$400,000"
105,ishiktr01,Travis Ishikawa,Left,6-3,220lb,2009,25,SFG,NL,120,363,326,49,85,10,2,9,39,2,2,30,89,0.261,0.32899999999999996,0.387,0.715,87,126,7,4,1,2,3,*3,,"$401,000"
106,ishiktr01,Travis Ishikawa,Left,6-3,220lb,2010,26,SFG,NL,116,173,158,18,42,11,0,3,22,0,0,13,29,0.266,0.32,0.392,0.7120000000000001,94,62,3,0,1,1,2,3,,"$417,000"
107,ishiktr01,Travis Ishikawa,Left,6-3,220lb,2012,28,MIL,NL,94,174,152,19,39,12,1,4,30,0,0,13,42,0.257,0.32899999999999996,0.428,0.757,100,65,4,4,4,1,3,3/9,,"$525,000"
108,ishiktr01,Travis Ishikawa,Left,6-3,220lb,2015,31,TOT,NL,44,72,63,6,13,3,0,1,8,0,0,9,20,0.20600000000000002,0.306,0.302,0.607,69,19,2,0,0,0,0,3/7,,"$1,100,000"
109,ishiktr01,Travis Ishikawa,Left,6-3,220lb,2015,31,SFG,NL,6,6,5,1,0,0,0,0,0,0,0,1,3,0.0,0.16699999999999998,0.0,0.16699999999999998,-48,0,0,0,0,0,0,/7,,"$1,100,000"
110,ishiktr01,Travis Ishikawa,Left,6-3,220lb,2015,31,PIT,NL,38,66,58,5,13,3,0,1,8,0,0,8,17,0.22399999999999998,0.318,0.32799999999999996,0.6459999999999999,79,19,2,0,0,0,0,3/7,,"$1,100,000"
111,iwamuak01,Akinori Iwamura,Left,5-9,200lb,2007,28,TBD,AL,123,559,491,82,140,21,10,7,34,12,8,58,114,0.285,0.359,0.41100000000000003,0.77,105,202,2,1,4,5,0,*5/4D,,"$1,800,000"
112,iwamuak01,Akinori Iwamura,Left,5-9,200lb,2008,29,TBR,AL,152,707,627,91,172,30,9,6,48,8,6,70,131,0.27399999999999997,0.349,0.38,0.7290000000000001,93,238,2,4,3,3,3,*4,,"$2,400,000"
113,iwamuak01,Akinori Iwamura,Left,5-9,200lb,2009,30,TBR,AL,69,260,231,28,67,16,2,1,22,9,1,24,44,0.29,0.355,0.39,0.745,98,90,1,1,1,3,0,4/5,,"$3,250,000"
114,iwamuak01,Akinori Iwamura,Left,5-9,200lb,2010,31,TOT,MLB,64,229,196,21,34,7,1,2,13,3,1,31,41,0.17300000000000001,0.285,0.25,0.535,48,49,4,0,1,1,0,45,,"$4,850,000"
115,iwamuak01,Akinori Iwamura,Left,5-9,200lb,2010,31,PIT,NL,54,193,165,18,30,6,1,2,9,3,1,26,31,0.182,0.292,0.267,0.5579999999999999,54,44,4,0,1,1,0,4,,"$4,850,000"
116,iwamuak01,Akinori Iwamura,Left,5-9,200lb,2010,31,OAK,AL,10,36,31,3,4,1,0,0,4,0,0,5,10,0.129,0.25,0.161,0.41100000000000003,16,5,0,0,0,0,0,5,,"$4,850,000"
117,izturce01,César Izturis,Both,5-9,180lb,2002,22,LAD,NL,135,468,439,43,102,24,2,1,31,7,7,14,39,0.23199999999999998,0.253,0.303,0.556,51,133,12,0,10,5,1,*6/4D,,"$215,000"
118,izturce01,César Izturis,Both,5-9,180lb,2003,23,LAD,NL,158,593,558,47,140,21,6,1,40,10,5,25,70,0.251,0.282,0.315,0.597,60,176,8,0,7,3,8,*6,,"$335,000"
119,izturce01,César Izturis,Both,5-9,180lb,2004,24,LAD,NL,159,728,670,90,193,32,9,4,62,25,9,43,70,0.28800000000000003,0.33,0.381,0.71,88,255,6,0,12,3,2,*6,GG,"$358,500"
